Owner,Repo,Files Number,YAML Files Number,File URL
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-dynamic-dns\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-dynamic-dns\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-email2matrix\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-email2matrix\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-email2matrix\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-email2matrix\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-ldap-registration-proxy\tasks\inject_into_nginx_proxy.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-ldap-registration-proxy\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-ldap-registration-proxy\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-ldap-registration-proxy\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-ldap-registration-proxy\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-ma1sd\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-ma1sd\tasks\self_check.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-ma1sd\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-ma1sd\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-ma1sd\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-mailer\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-mailer\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-mailer\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-nginx-proxy\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-nginx-proxy\tasks\self_check_well_known.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-nginx-proxy\tasks\self_check_well_known_file.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-nginx-proxy\tasks\setup_nginx_proxy.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-nginx-proxy\tasks\setup_well_known.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-nginx-proxy\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-prometheus-nginxlog-exporter\tasks\inject_into_nginx_proxy.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-prometheus-nginxlog-exporter\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-prometheus-nginxlog-exporter\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-prometheus-nginxlog-exporter\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-prometheus-nginxlog-exporter\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-prometheus-services-connect\tasks\install_synapse_rules.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-prometheus-services-connect\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-prometheus-services-proxy-connect\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-rageshake\tasks\install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-rageshake\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-rageshake\tasks\uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-rageshake\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-registration\tasks\generate_token.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-registration\tasks\inject_into_nginx_proxy.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-registration\tasks\list_tokens.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-registration\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-registration\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-registration\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-registration\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-sliding-sync\tasks\install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-sliding-sync\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-sliding-sync\tasks\uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-sliding-sync\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-sygnal\tasks\install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-sygnal\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-sygnal\tasks\uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-sygnal\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\import_media_store.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\import_synapse_sqlite_db.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\init.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\register_user.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\self_check_client_api.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\self_check_federation_api.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\update_user_password.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-admin\tasks\inject_into_nginx_proxy.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-admin\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-admin\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-admin\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-admin\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-auto-compressor\tasks\install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-auto-compressor\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-auto-compressor\tasks\uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-auto-compressor\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-reverse-proxy-companion\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-reverse-proxy-companion\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-synapse-reverse-proxy-companion\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-user-creator\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-user-creator\tasks\setup.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-user-verification-service\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-user-verification-service\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-user-verification-service\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix-user-verification-service\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix_playbook_migration\tasks\cleanup_usr_local_bin.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix_playbook_migration\tasks\devture_traefik_to_matrix_traefik.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix_playbook_migration\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\matrix-docker-ansible-deploy\roles\custom\matrix_playbook_migration\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\base\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\base\tasks\setup.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\base\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_collabora_online\tasks\configure_collabora_app.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_collabora_online\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_collabora_online\tasks\setup_collabora_app_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_collabora_online\tasks\setup_collabora_online_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_collabora_online\tasks\setup_collabora_online_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_collabora_online\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_fail2ban\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_fail2ban\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_fail2ban\tasks\setup_install_package.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_fail2ban\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_nginx_proxy\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_nginx_proxy\tasks\setup_base.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_nginx_proxy\tasks\setup_nginx_proxy.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_nginx_proxy\tasks\setup_ssl.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_nginx_proxy\tasks\setup_ssl_for_domain.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_nginx_proxy\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_onlyoffice_document_server\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_onlyoffice_document_server\tasks\setup_onlyoffice_app_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_onlyoffice_document_server\tasks\setup_onlyoffice_document_server_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_onlyoffice_document_server\tasks\setup_onlyoffice_document_server_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_playbook_migration\tasks\devture_traefik_to_nextcloud_traefik.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_playbook_migration\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_playbook_migration\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_reverse_proxy_companion\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_reverse_proxy_companion\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_reverse_proxy_companion\tasks\setup_uninstall.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_reverse_proxy_companion\tasks\validate_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_server\tasks\main.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_server\tasks\setup_adjust_config.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_server\tasks\setup_install.yml
spantaleev,,339,339,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\spantaleev\nextcloud-docker-ansible-deploy\roles\custom\nextcloud_server\tasks\validate_config.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_cluster_master\tasks\apply_cluster_bundle.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_cluster_master\tasks\configure_indexes.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_cluster_master\tasks\configure_server.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_cluster_master\tasks\enable_smartstore.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_cluster_master\tasks\generate_ess_bundle.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_cluster_master\tasks\generate_itsi_bundle.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_cluster_master\tasks\initialize_cluster_master.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_cluster_master\tasks\main.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_cluster_master\tasks\prepare_apps_bundle.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_cluster_master\tasks\setup_multisite.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\add_forward_server.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\add_splunk_license.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\add_splunk_object.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\apply_licenses.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\change_splunk_directory_owner.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\check_for_required_restarts.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\clean_user_seed.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\copy_installed_apps.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\disable_installed_apps.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\disable_popups.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\enable_admin_auth.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\enable_asan.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\enable_dfs.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\enable_dsp.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\enable_forwarder_monitoring.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\enable_forwarding.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\enable_s2s.yml
splunk,,106,106,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\splunk\splunk-ansible\roles\splunk_common\tasks\enable_service.yml
